CNTYVTD,trump,clinton,color
4530249,865,1257,#aaf
4530250,883,2429,#66f
4530251,734,1380,#aaf
4530252,513,1226,#66f
4530253,1080,1107,#aaf
4530254,912,1278,#aaf
4530256,897,718,#faa
4530258,622,983,#aaf
4530259,674,1155,#aaf
4530260,147,481,#66f
4530262,1180,1864,#aaf
4530263,621,1167,#aaf
4530266,212,206,#faa
4530267,389,608,#aaf
4530268,177,487,#66f
4530273,532,1430,#66f
4530274,258,1282,#66f
4530275,282,1845,#66f
4530277,965,1531,#aaf
4530301,322,485,#aaf
4530302,1167,1011,#faa
4530303,1031,811,#faa
4530304,1494,1399,#faa
4530305,2,5,#66f
4530306,1432,613,#f66
4530307,570,573,#aaf
4530308,2217,1077,#f66
4530309,697,943,#aaf
4530310,1152,1470,#aaf
4530311,685,1751,#66f
4530312,844,525,#faa
4530313,41,141,#66f
4530314,2157,1102,#faa
4530315,1240,1246,#aaf
4530316,701,395,#faa
4530317,1072,900,#faa
4530318,325,203,#faa
4530319,1155,530,#f66
4530320,1031,394,#f66
4530321,233,283,#aaf
4530323,421,868,#66f
4530324,2294,993,#f66
4530325,12,10,#faa
4530326,826,822,#faa
4530327,1062,1105,#aaf
4530328,1032,1538,#aaf
4530329,802,1214,#aaf
4530330,1238,900,#faa
4530331,920,1035,#aaf
4530332,291,1623,#66f
4530333,1038,973,#faa
4530334,1312,895,#faa
4530335,817,893,#aaf
4530336,853,771,#faa
4530337,1192,1320,#aaf
4530338,1720,1696,#faa
4530339,455,744,#aaf
4530340,305,861,#66f
4530341,2,0,#f66
4530342,736,2551,#66f
4530343,630,703,#aaf
4530344,347,795,#66f
4530345,1,0,#f66
4530346,2091,580,#f66
4530347,1028,996,#faa
4530349,1310,1723,#aaf
4530350,868,1577,#aaf
4530351,402,732,#aaf
4530352,637,1484,#66f
4530354,1421,1660,#aaf
4530356,379,836,#66f
4530357,226,221,#faa
4530358,883,2004,#66f
4530359,1631,1036,#faa
4530360,1216,1531,#aaf
4530361,456,426,#faa
4530362,736,1230,#aaf
4530363,554,592,#aaf
4530364,1367,1320,#faa
4530365,612,629,#aaf
4530366,1534,1801,#aaf
4530367,1978,1765,#faa
4530368,226,81,#f66
4530369,866,298,#f66
4530370,527,316,#faa
4530371,1013,540,#faa
4530372,700,441,#faa
4530373,2277,946,#f66
4530374,2392,1142,#f66
4530375,400,211,#faa
4530401,357,708,#aaf
4530402,423,1117,#66f
4530403,295,374,#aaf
4530404,213,756,#66f
4530405,76,136,#aaf
4530406,1167,940,#faa
4530407,142,654,#66f
4530408,592,1234,#66f
4530409,147,963,#66f
4530410,347,1159,#66f
4530411,230,623,#66f
4530412,9,37,#66f
4530413,139,293,#66f
4530414,552,1043,#aaf
4530415,202,469,#66f
4530416,8,12,#aaf
4530417,259,647,#66f
4530418,4,0,#f66
4530419,126,177,#aaf
4530420,215,1088,#66f
4530421,388,1446,#66f
4530422,176,1249,#66f
4530423,248,1397,#66f
4530424,215,1250,#66f
4530425,102,262,#66f
4530426,135,1175,#66f
4530427,87,940,#66f
4530428,258,481,#aaf
4530429,412,2402,#66f
4530430,87,642,#66f
4530431,365,2301,#66f
4530432,0,2,#66f
4530433,242,1343,#66f
4530434,0,1,#66f
4530435,1061,2203,#66f
4530436,12,168,#66f
4530437,235,1329,#66f
4530438,90,640,#66f
4530439,129,1220,#66f
4530440,84,410,#66f
4530441,459,1615,#66f
4530442,110,547,#66f
4530443,303,1485,#66f
4530444,4,98,#66f
4530446,115,489,#66f
4530447,443,1504,#66f
4530448,281,1045,#66f
4530450,347,1476,#66f
4530451,369,1236,#66f
4530452,143,835,#66f
4530454,425,834,#aaf
4530458,556,1475,#66f
4530460,453,1508,#66f
4530461,396,1813,#66f
4530463,467,1347,#66f
4550001,383,98,#f66
4550002,304,80,#f66
4550003,190,65,#f66
4550004,147,25,#f66
4550005,112,33,#f66
4550006,129,17,#f66
4550007,117,23,#f66
4550008,241,34,#f66
4550009,279,59,#f66
4550010,184,34,#f66
4550011,809,229,#f66
4550012,48,24,#faa
4550014,344,98,#f66
4550015,64,10,#f66
4550016,220,82,#f66
4550017,103,389,#66f
4550018,7,64,#66f
4550019,668,204,#f66
4550020,31,20,#faa
4550021,157,26,#f66
4570001,351,80,#f66
4570002,267,260,#faa
4570003,597,275,#f66
4570004,611,106,#f66
4570005,52,57,#aaf
4570006,248,44,#f66
4570007,323,35,#f66
4570008,106,19,#f66
4570009,180,41,#f66
4570010,607,128,#f66
4570011,56,11,#f66
4570013,250,81,#f66
4570014,754,141,#f66
4570015,406,82,#f66
4570016,271,51,#f66
4570017,198,91,#f66
4570018,633,166,#f66
4590001,776,231,#f66
4590002,1396,141,#f66
4590003,740,154,#f66
4590004,438,141,#f66
4590005,371,119,#f66
4590006,613,113,#f66
4590007,1128,307,#f66
4590008,392,153,#f66
4590009,872,253,#f66
4590010,1131,160,#f66
4590011,278,85,#f66
4590012,514,75,#f66
4590013,362,164,#f66
4590014,235,76,#f66
4590015,898,119,#f66
4590016,706,201,#f66
4590017,865,358,#f66
4590018,251,106,#f66
4590019,6,4,#faa
4590020,43,11,#f66
4590021,0,0,#ddd
4610001,262,77,#f66
4610002,90,28,#f66
4610003,168,100,#faa
4610004,264,70,#f66
4610005,54,12,#f66
4610006,115,46,#f66
4630001,450,442,#faa
4630002,486,329,#faa
4630003,356,32,#f66
4630004,250,44,#f66
4630005,704,229,#f66
4630006,160,28,#f66
4630007,280,71,#f66
4630008,357,460,#aaf
4630009,110,531,#66f
4630010,41,207,#66f
4630011,212,96,#f66
4630012,700,462,#faa
4630013,342,878,#66f
4630014,81,16,#f66
4650011,177,657,#66f
4650012,50,82,#aaf
4650013,579,145,#f66
4650020,111,16,#f66
4650021,167,559,#66f
4650022,319,555,#aaf
4650023,112,52,#f66
4650024,178,290,#aaf
4650030,295,339,#aaf
4650031,1545,977,#faa
4650032,159,50,#f66
4650033,660,246,#f66
4650040,688,1378,#66f
4650042,23,3,#f66
4650043,28,12,#f66
4690001,106,147,#aaf
4690002,313,195,#faa
4690003,425,217,#faa
4690004,200,356,#aaf
4690005,534,518,#faa
4690006,55,95,#aaf
4690007,278,584,#66f
4690008,471,420,#faa
4690009,365,233,#faa
4690010,672,296,#f66
4690011,186,53,#f66
4690012,161,233,#aaf
4690013,291,430,#aaf
4690014,546,188,#f66
4690015,60,16,#f66
4690016,195,55,#f66
4690017,178,91,#faa
4690018,1585,403,#f66
4690019,927,525,#faa
4690020,636,142,#f66
4690021,1715,445,#f66
4690022,924,128,#f66
4690023,771,169,#f66
4690024,735,109,#f66
4690025,1401,541,#f66
4690026,460,152,#f66
4690027,764,85,#f66
4690028,268,44,#f66
4690029,1412,383,#f66
4690030,208,111,#faa
4690031,257,204,#faa
4690032,185,297,#aaf
4690033,2251,474,#f66
4690034,113,336,#66f
4690035,44,127,#66f
4710101,131,263,#66f
4710102,1036,722,#faa
4710103,751,282,#f66
4710104,908,228,#f66
4710201,842,578,#faa
4710203,275,87,#f66
4710204,990,517,#faa
4710205,1498,377,#f66
4710206,313,227,#faa
4710301,561,919,#aaf
4710302,159,69,#f66
4710303,285,107,#f66
4710304,1580,453,#f66
4710401,607,671,#aaf
4710403,672,235,#f66
4710404,1532,517,#f66
4730101,711,379,#faa
4730102,369,531,#aaf
4730103,373,350,#faa
4730104,267,167,#faa
4730105,389,74,#f66
4730206,1182,221,#f66
4730207,1521,199,#f66
4730208,552,258,#f66
4730309,17,2017,#66f
4730310,144,751,#66f
4730311,281,139,#f66
4730312,838,131,#f66
4730313,204,84,#f66
4730414,76,133,#aaf
4730415,580,156,#f66
4730416,310,325,#aaf
4730417,182,451,#66f
4730418,702,79,#f66
4730419,28,1,#f66
4730420,518,68,#f66
4750002,915,193,#f66
4770101,458,343,#faa
4770104,228,762,#66f
4770109,570,120,#f66
4770115,415,143,#f66
4770117,8,70,#66f
4770121,33,19,#faa
4770202,80,40,#faa
4770203,984,240,#f66
4770205,1164,271,#f66
4770208,875,120,#f66
4770307,726,214,#f66
4770311,630,128,#f66
4770312,635,116,#f66
4770316,109,26,#f66
4770320,1106,138,#f66
4770406,760,183,#f66
4770410,571,150,#f66
4770413,462,46,#f66
4770414,510,53,#f66
4770418,238,98,#f66
4770419,295,101,#f66
4790122,36,161,#66f
4790124,109,763,#66f
4790125,40,376,#66f
4790128,49,232,#66f
4790129,104,932,#66f
4790130,150,1437,#66f
4790132,166,1147,#66f
4790133,177,1393,#66f
4790134,75,836,#66f
4790135,57,613,#66f
4790136,58,167,#66f
4790154,31,264,#66f
4790164,99,380,#66f
4790215,125,559,#66f
4790218,228,745,#66f
4790219,198,475,#66f
4790220,64,395,#66f
4790221,190,366,#aaf
4790226,63,304,#66f
4790227,214,903,#66f
4790231,291,1177,#66f
4790237,105,319,#66f
4790239,531,1240,#66f
4790255,251,488,#aaf
4790266,108,554,#66f
4790267,131,524,#66f
4790268,2,9,#66f
4790308,85,240,#66f
4790309,360,1107,#66f
4790310,26,117,#66f
4790311,128,577,#66f
4790312,89,490,#66f
4790338,11,60,#66f
4790340,673,785,#aaf
4790341,362,316,#faa
4790342,250,656,#66f
4790343,443,881,#aaf
4790344,1056,1263,#aaf
4790345,365,718,#aaf
4790349,206,258,#aaf
4790350,17,11,#faa
4790351,38,189,#66f
4790356,525,1187,#66f
4790359,454,1126,#66f
4790360,55,245,#66f
4790361,210,596,#66f
4790362,33,169,#66f
4790363,74,348,#66f
4790401,74,538,#66f
4790402,79,514,#66f
4790403,56,438,#66f
4790404,93,532,#66f
4790405,92,694,#66f
4790406,42,331,#66f
4790407,36,140,#66f
4790413,123,748,#66f
4790414,62,384,#66f
4790416,48,355,#66f
4790417,87,242,#66f
4790423,51,391,#66f
4790446,288,1213,#66f
4790447,326,609,#aaf
4790448,27,116,#66f
4790453,27,155,#66f
4790457,20,17,#faa
4790458,238,844,#66f
4790465,43,324,#66f
4810102,1182,303,#f66
4810103,787,253,#f66
4810201,1309,253,#f66
4810202,159,417,#66f
4810203,620,1042,#aaf
4810301,1312,189,#f66
4810302,1039,239,#f66
4810303,1095,152,#f66
4810401,660,560,#faa
4810402,480,189,#f66
4810403,218,173,#faa
4830001,154,7,#f66
4830002,297,28,#f66
4830003,288,40,#f66
4830004,98,13,#f66
4830005,56,4,#f66
4830006,74,11,#f66
4830007,84,5,#f66
4830008,269,55,#f66
4830009,481,68,#f66
4830010,77,1,#f66
4850101,237,44,#f66
4850102,422,109,#f66
4850103,2164,575,#f66
4850104,663,199,#f66
4850105,1439,448,#f66
4850106,406,62,#f66
4850107,21,2,#f66
4850108,1584,459,#f66
4850109,1837,484,#f66
4850110,306,83,#f66
4850111,244,73,#f66
4850112,21,7,#f66
4850113,316,92,#f66
4850115,2,0,#f66
4850116,19,3,#f66
4850117,20,4,#f66
4850201,904,455,#faa
4850202,745,360,#f66
4850203,567,344,#faa
4850204,283,82,#f66
4850205,2022,368,#f66
4850206,1374,353,#f66
4850207,241,167,#faa
4850208,44,20,#f66
4850209,0,0,#ddd
4850210,0,0,#ddd
4850211,137,39,#f66
4850301,15,7,#f66
4850302,452,349,#faa
4850303,233,675,#66f
4850304,110,49,#f66
4850305,154,77,#faa
4850306,111,445,#66f
4850307,141,31,#f66
4850308,175,136,#faa
4850309,2127,346,#f66
4850310,881,122,#f66
4850311,239,663,#66f
4850312,3,14,#66f
4850313,4,19,#66f
4850314,0,0,#ddd
4850315,51,26,#faa
4850316,22,16,#faa
4850317,47,12,#f66
4850318,165,77,#f66
4850319,13,9,#faa
4850401,1177,334,#f66
4850402,413,115,#f66
4850403,1097,357,#f66
4850404,1526,290,#f66
4850405,767,363,#f66
4850406,1492,436,#f66
4850407,621,325,#faa
4850408,2,0,#f66
4850409,2,0,#f66
4850410,146,41,#f66
4850411,393,128,#f66
4850412,430,55,#f66
4850413,473,109,#f66
4850414,306,66,#f66
4870007,224,15,#f66
4870009,408,127,#f66
4870019,555,349,#faa
4870020,359,177,#f66
4870021,864,163,#f66
4890001,161,634,#66f
4890003,122,289,#66f
4890004,153,515,#66f
4890005,66,351,#66f
4890006,68,139,#66f
4890007,173,358,#66f
4890008,90,284,#66f
4890009,137,322,#66f
4890010,160,50,#f66
4890011,115,144,#aaf
4890012,12,27,#66f
4910119,1208,909,#faa
4910122,935,530,#faa
4910135,561,824,#aaf
4910138,1508,946,#faa
4910140,703,535,#faa
4910145,542,815,#aaf
4910146,1121,1444,#aaf
4910147,700,796,#aaf
4910149,474,573,#aaf
4910150,467,678,#aaf
4910151,662,713,#aaf
4910152,480,764,#aaf
4910160,1384,1190,#faa
4910162,680,882,#aaf
4910172,884,479,#faa
4910182,1758,844,#f66
4910185,444,592,#aaf
4910186,821,652,#faa
4910189,867,657,#faa
4910190,1876,1111,#faa
4910197,1063,667,#faa
4910198,1480,1075,#faa
4910201,1589,954,#faa
4910204,1707,982,#faa
4910206,1287,378,#f66
4910207,1936,539,#f66
4910216,920,606,#faa
4910218,916,943,#aaf
4910253,1978,1036,#faa
4910254,1137,692,#faa
4910259,1378,896,#faa
4910264,1305,683,#faa
4910266,908,670,#faa
4910267,810,297,#f66
4910273,845,678,#faa
4910274,605,611,#aaf
4910275,678,872,#aaf
4910277,1965,1070,#faa
4910278,1861,1290,#faa
4910283,1328,954,#faa
4910287,1592,997,#faa
4910305,1286,370,#f66
4910309,556,173,#f66
4910310,752,244,#f66
4910311,764,266,#f66
4910312,1226,350,#f66
4910314,734,736,#aaf
4910330,1441,950,#faa
4910331,862,461,#faa
4910332,1166,529,#f66
4910337,1202,791,#faa
4910339,667,626,#faa
4910341,918,363,#f66
4910342,210,236,#aaf
4910343,1990,724,#f66
4910344,1233,367,#f66
4910368,500,509,#aaf
4910369,886,547,#faa
4910370,1633,845,#faa
4910371,1055,426,#f66
4910379,2294,695,#f66
4910381,2073,784,#f66
4910392,1942,692,#f66
4910394,2653,1006,#f66
4910395,1192,373,#f66
4910396,1989,838,#f66
4910402,1135,1088,#faa
4910403,598,441,#faa
4910413,220,113,#faa
4910415,671,297,#f66
4910420,1088,688,#faa
4910423,901,955,#aaf
4910424,2379,1246,#faa
4910425,193,144,#faa
4910426,640,404,#faa
4910427,873,552,#faa
4910428,951,516,#faa
4910429,285,375,#aaf
4910434,1207,369,#f66
4910436,335,87,#f66
4910455,559,734,#aaf
4910456,344,478,#aaf
4910463,982,1250,#aaf
4910480,1234,1241,#aaf
4910484,1076,879,#faa
4910488,1926,1205,#faa
4910491,1392,1289,#faa
4930101,766,468,#faa
4930102,332,708,#66f
4930103,552,363,#faa
4930104,403,156,#f66
4930205,734,335,#f66
4930206,793,579,#faa
4930207,799,291,#f66
4930208,261,61,#f66
4930209,233,39,#f66
4930310,358,91,#f66
4930311,914,145,#f66
4930312,1333,216,#f66
4930313,1180,354,#f66
4930414,1012,306,#f66
4930415,1581,315,#f66
4930416,967,394,#f66
4950101,418,92,#f66
4950201,105,44,#f66
4950202,306,54,#f66
4950301,392,74,#f66
4950401,110,134,#aaf
4970001,695,104,#f66
4970002,1189,287,#f66
4970003,347,51,#f66
4970004,121,42,#f66
4970005,675,100,#f66
4970006,729,161,#f66
4970008,1112,178,#f66
4970009,995,155,#f66
4970010,257,44,#f66
4970011,264,41,#f66
4970012,672,140,#f66
4970013,425,109,#f66
4970014,813,129,#f66
4970015,642,83,#f66
4970016,979,143,#f66
4970017,1256,217,#f66
4970018,434,57,#f66
4970019,209,55,#f66
4970020,509,83,#f66
4970022,457,74,#f66
4970023,781,151,#f66
4970024,1462,355,#f66
4970025,51,18,#f66
4970027,1484,303,#f66
5010101,493,58,#f66
5010202,456,92,#f66
5010303,217,86,#f66
5010305,97,42,#f66
5010404,268,73,#f66
5010406,167,58,#f66
5030005,1575,220,#f66
5030006,124,16,#f66
5030007,91,19,#f66
5030010,242,33,#f66
5030016,165,13,#f66
5030020,119,15,#f66
5030022,1961,260,#f66
5030023,1045,223,#f66
5030024,915,195,#f66
5050001,233,699,#66f
5050002,141,430,#66f
5050003,378,530,#aaf
5050004,168,526,#66f
5070001,74,273,#66f
5070002,135,834,#66f
5070003,76,890,#66f
5070004,166,413,#66f
50008A,660,77,#f66
50008B,298,48,#f66
50010A,355,285,#faa
50010B,43,34,#faa
5011B,494,150,#f66
5017B,171,47,#f66
7001A,536,225,#f66
7004A,534,160,#f66
170004A,88,102,#aaf
170004B,10,12,#aaf
270404A,846,1463,#aaf
270404B,0,0,#ddd
293096A,1131,605,#faa
293096B,0,0,#ddd
293158A,23,11,#f66
293158B,7,3,#f66
293188A,0,0,#ddd
293188B,0,0,#ddd
33001A,40,3,#f66
33001B,32,9,#f66
33002A,62,6,#f66
33002B,34,0,#f66
33003A,23,5,#f66
33003B,35,1,#f66
37001A,89,614,#66f
37001B,189,535,#66f
37002A,173,584,#66f
37002B,115,151,#aaf
37002C,77,643,#66f
37002D,32,36,#aaf
37003A,611,304,#f66
37003B,273,330,#aaf
37004A,249,285,#aaf
37004B,764,341,#f66
37004C,177,199,#aaf
37004D,12,14,#aaf
37004E,0,0,#ddd
37005A,64,81,#aaf
37005B,0,0,#ddd
37005C,2216,455,#f66
37006A,1115,340,#f66
37006B,1315,236,#f66
37008A,178,305,#aaf
37008B,1474,440,#f66
37008C,695,172,#f66
67013T,511,433,#faa
67020E,106,25,#f66
83002E,210,31,#f66
10903-3,31,5,#f66
10903-5,110,134,#aaf
1131065A,248,1069,#66f
1131065B,0,0,#ddd
1131065C,0,0,#ddd
1131071A,596,967,#aaf
1131071B,0,0,#ddd
1131075A,210,528,#66f
1131075B,0,0,#ddd
1131087A,179,1573,#66f
1131087B,0,0,#ddd
1131087C,0,0,#ddd
1131087D,0,0,#ddd
1131141A,0,0,#ddd
1131141B,0,0,#ddd
1131308A,477,531,#aaf
1131308B,0,0,#ddd
1131712A,724,412,#faa
1131712B,0,0,#ddd
1132028A,0,0,#ddd
1132028B,0,0,#ddd
1132807A,1066,521,#f66
1132807B,0,0,#ddd
1132810A,8,1,#f66
1132810B,0,0,#ddd
1133008A,634,1312,#66f
1133008B,0,0,#ddd
1133016A,118,445,#66f
1133016B,0,0,#ddd
1133940A,303,618,#66f
1133940B,0,0,#ddd
1134000A,50,159,#66f
1134000B,0,0,#ddd
1134000C,0,0,#ddd
1134001A,140,355,#66f
1134001B,0,0,#ddd
1134001C,0,0,#ddd
1134003A,30,102,#66f
1134003B,0,0,#ddd
1134006A,373,392,#aaf
1134006B,0,0,#ddd
1134087A,50,193,#66f
1134087B,0,0,#ddd
1134091A,0,0,#ddd
1134091B,0,0,#ddd
1134091C,0,0,#ddd
1134097A,154,327,#66f
1134097B,0,0,#ddd
1134518A,456,469,#aaf
1134518B,0,0,#ddd
1134608A,642,992,#aaf
1134608B,0,0,#ddd
1134613A,83,159,#aaf
1134613B,0,0,#ddd
1134627A,955,704,#faa
1134627B,0,0,#ddd
1212020A,662,219,#f66
1212020B,1246,412,#f66
1213023A,140,107,#faa
1213023B,0,0,#ddd
1250003A,171,37,#f66
1250003B,25,5,#f66
1250004A,106,55,#faa
1250004B,5,3,#faa
149001E,447,125,#f66
149001N,962,383,#f66
149001W,401,101,#f66
153024BA,21,78,#66f
153024BB,0,0,#ddd
1630004A,362,291,#faa
1630004B,3,1,#f66
1670316A,288,639,#66f
1670316B,0,0,#ddd
17704/6,362,227,#faa
1810108A,681,109,#f66
1810108B,77,13,#f66
1810205A,1705,430,#f66
1810205B,0,0,#ddd
1810408A,476,141,#f66
1810408B,36,9,#f66
1870102A,456,197,#f66
1870102B,8,3,#f66
2010009A,199,620,#66f
2010009B,0,0,#ddd
2010206A,410,854,#66f
2010206B,0,0,#ddd
2010314A,2269,1387,#faa
2010314B,0,0,#ddd
2010527A,46,53,#aaf
2010527B,0,0,#ddd
2010597A,615,1128,#aaf
2010597B,0,0,#ddd
2010879A,657,722,#aaf
2010879B,0,0,#ddd
2010950A,0,0,#ddd
2010950B,0,0,#ddd
2011047A,264,570,#66f
2011047B,0,0,#ddd
2090421A,14,5,#f66
2090421B,5,1,#f66
2090441A,1160,630,#faa
2090441B,2,1,#faa
213001A,694,205,#f66
213001M,879,363,#f66
213001T,721,236,#f66
213002E,950,191,#f66
213003B,1298,183,#f66
213003C,1983,405,#f66
213003M,667,123,#f66
213003N,782,202,#f66
213004A,272,151,#faa
213004W,504,94,#f66
21301CR,1126,169,#f66
21301MN,445,167,#f66
21301TC,1101,316,#f66
21303WS,669,143,#f66
21304BV,365,101,#f66
21304CC,669,238,#f66
21304MS,109,199,#aaf
21304PF,228,50,#f66
21304SE,1476,344,#f66
2132GBN,1203,348,#f66
2132GBS,791,274,#f66
2132PSN,1299,377,#f66
2132PSS,600,135,#f66
2134NYL,512,73,#f66
2150071A,6,17,#66f
2150071B,2,7,#66f
2150097A,227,624,#66f
2150097B,13,40,#66f
2150177A,35,85,#66f
2150177B,8,20,#66f
2150194A,203,379,#aaf
2150194B,24,44,#aaf
2150194C,11,19,#aaf
2150194D,18,33,#aaf
2150198A,12,69,#66f
2150198B,8,44,#66f
2150198C,6,38,#66f
2150198D,9,52,#66f
2150198E,4,25,#66f
2150198F,0,0,#ddd
2150245A,9,50,#66f
2150245B,2,8,#66f
2190045A,424,126,#f66
2190045B,194,61,#f66
223001A,887,200,#f66
223002A,302,392,#aaf
223003A,744,173,#f66
223004A,822,228,#f66
227012A,20,26,#aaf
227207C,317,56,#f66
229003N,50,19,#f66
229003S,45,56,#aaf
2592082A,254,52,#f66
2592082B,404,83,#f66
2690003A,10,1,#f66
2690003B,29,2,#f66
277001B,106,17,#f66
277001C,157,16,#f66
277001D,308,56,#f66
277001E,333,80,#f66
277001F,429,60,#f66
277001G,231,50,#f66
277001H,244,29,#f66
277001I,61,11,#f66
277002D,243,121,#f66
277002E,296,36,#f66
277002F,79,11,#f66
277002G,238,83,#f66
277003D,364,75,#f66
277003E,593,76,#f66
277003F,257,51,#f66
277003G,313,52,#f66
277003I,641,91,#f66
277004B,797,167,#f66
277004C,133,52,#f66
277004D,715,95,#f66
277004E,341,60,#f66
277004F,800,145,#f66
277004G,951,130,#f66
2771A3B,305,178,#faa
2771A5A,420,297,#faa
2771E7C,554,126,#f66
2772A1A,162,455,#66f
2772B2A,173,466,#66f
2772C3A,433,301,#faa
2773C7G,1191,495,#f66
2773H3C,261,112,#f66
2774A6E,697,187,#f66
283003A,8,0,#f66
289001A,93,14,#f66
289005A,17,2,#f66
289014A,98,26,#f66
2950207A,207,17,#f66
2950207B,1,0,#f66
3050001A,118,43,#f66
3050001B,15,3,#f66
3070201A,256,154,#faa
3070201B,1,1,#ddd
311002A,50,8,#f66
311002B,52,5,#f66
311004A,42,3,#f66
311004B,58,9,#f66
317003A,132,13,#f66
317004A,115,8,#f66
321001A,1283,324,#f66
321001B,1383,552,#f66
321001C,140,485,#66f
321001D,305,323,#aaf
321001E,457,399,#faa
321001F,242,163,#faa
321003A,595,393,#faa
321003B,377,90,#f66
323001A,48,301,#66f
323001B,276,717,#66f
323001C,224,1091,#66f
323002A,38,349,#66f
323002BA,17,78,#66f
323002BB,35,171,#66f
323002BC,141,670,#66f
323002C,87,573,#66f
323002D,35,35,#ddd
323003A,300,938,#66f
323003B,261,1073,#66f
323003C,138,156,#aaf
323004A,76,308,#66f
323004B,297,794,#66f
323004C,93,435,#66f
323004D,105,613,#66f
325001A,780,117,#f66
325001B,800,144,#f66
325001C,1105,403,#f66
325001D,1067,403,#f66
325002A,516,136,#f66
325002B,1325,364,#f66
325002C,1456,467,#f66
325003A,454,186,#f66
325003B,255,88,#f66
325003C,790,425,#faa
325003D,351,950,#66f
325004A,656,217,#f66
325004B,1176,537,#f66
325004C,348,347,#faa
3290101A,290,38,#f66
3290101B,8,1,#f66
329108A,194,31,#f66
329109A,0,0,#ddd
329307A,104,37,#f66
329309A,15,6,#f66
329402A,487,81,#f66
3390030A,1855,297,#f66
3390030B,32,4,#f66
3390030C,66,10,#f66
3390089A,2147,341,#f66
3390089B,28,4,#f66
3390089C,6,1,#f66
3510008A,131,76,#faa
3510008B,36,21,#faa
3550092A,638,411,#faa
3550092B,28,18,#faa
3670405A,1332,240,#f66
3670405B,115,20,#f66
3830003A,187,50,#f66
3830003B,22,1,#f66
391001A,105,164,#aaf
391002A,95,19,#f66
391002B,129,58,#f66
391003A,298,111,#f66
391004A,93,101,#aaf
391004B,55,44,#faa
39304-1,74,5,#f66
39304-2,68,8,#f66
397001A,1659,670,#f66
397001B,2187,498,#f66
397001C,1979,442,#f66
397002A,2359,763,#f66
397002B,844,327,#f66
397002C,2496,507,#f66
397003A,486,347,#faa
397003B,1304,710,#faa
397003C,1425,208,#f66
397003D,2270,485,#f66
397004A,2126,696,#f66
397004B,638,228,#f66
397004C,1224,442,#f66
3990004A,224,47,#f66
3990004B,16,3,#f66
4010314A,513,77,#f66
4010314B,43,7,#f66
411002A,322,51,#f66
411002B,164,27,#f66
411003A,215,53,#f66
411003B,194,54,#f66
411004A,441,53,#f66
411004B,69,9,#f66
4170406A,143,18,#f66
4170406B,2,0,#f66
419001N,696,172,#f66
419001S,829,267,#f66
419001W,201,40,#f66
419009N,511,183,#f66
419009S,488,123,#f66
41901SE,351,576,#aaf
41901SW,702,118,#f66
4291-11,633,99,#f66
4292-11,671,118,#f66
4292-19A,35,5,#f66
4292-19B,81,14,#f66
4292-19C,0,0,#ddd
4293-11,429,70,#f66
4293-19,185,23,#f66
4294-11,375,66,#f66
4294-19,419,71,#f66
4295-11,64,9,#f66
4310001A,105,7,#f66
4310001B,33,4,#f66
4310002A,60,4,#f66
4310002B,6,0,#f66
4310002C,10,1,#f66
4310002D,4,0,#f66
4391277A,498,385,#faa
4391277B,0,0,#ddd
4430002A,4,7,#aaf
4430002B,55,72,#aaf
4430004A,10,6,#faa
4430004B,85,62,#faa
4650010A,6,10,#aaf
4650010B,336,554,#aaf
4650041A,24,46,#aaf
4650041B,155,296,#aaf
467001A,725,153,#f66
467001B,1235,248,#f66
467001C,696,94,#f66
467001D,583,125,#f66
467001E,399,139,#f66
467002A,1613,235,#f66
467002B,735,108,#f66
467002C,1027,167,#f66
467002D,838,157,#f66
467003A,384,92,#f66
467003B,619,259,#f66
467003C,1297,332,#f66
467003D,1220,201,#f66
467004A,729,85,#f66
467004B,908,134,#f66
467004C,730,136,#f66
467004D,1506,337,#f66
467004E,550,82,#f66
475001E,264,260,#faa
475001W,55,77,#aaf
475003N,532,121,#f66
475003S,134,19,#f66
475004E,326,126,#f66
475004M,104,32,#f66
475004W,36,13,#f66
4790252A,145,859,#66f
4790252B,1,9,#66f
4790252C,8,46,#66f
4810101A,390,205,#faa
4810101B,499,260,#faa
4850114A,2,0,#f66
4850114B,4,1,#f66
4870001A,493,129,#f66
4870001B,53,11,#f66
4890002A,3,19,#66f
4890002B,156,468,#66f
4910333A,1422,795,#faa
4910333B,8,4,#faa
4970007A,325,69,#f66
4970007B,324,72,#f66
49901-1,1319,326,#f66
49901-2,1148,213,#f66
49901-3,915,174,#f66
49901-4,391,38,#f66
49902-1,227,32,#f66
49902-2,1673,347,#f66
49902-3,1422,352,#f66
49903-1,568,120,#f66
49903-2,1785,283,#f66
